"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2","Удаление отдела","tests","Fri Feb 27 07:00:55 UTC 2026","passed","Fri Feb 27 07:00:55 UTC 2026","","test_database","",""
"","3","GET /edit/<id> — форма заполнена данными сотрудника","tests","Fri Feb 27 07:00:55 UTC 2026","passed","Fri Feb 27 07:00:55 UTC 2026","","test_routes","",""
"","4","POST /departments/<id>/delete — удаляет и редиректит","tests","Fri Feb 27 07:00:55 UTC 2026","passed","Fri Feb 27 07:00:55 UTC 2026","","test_routes","",""
"","3","Сортировка по full_name, порядок: asc","tests","Fri Feb 27 07:00:54 UTC 2026","passed","Fri Feb 27 07:00:54 UTC 2026","","test_database","",""
"","4","Главная страница — сотрудник отображается в таблице","tests","Fri Feb 27 07:00:55 UTC 2026","passed","Fri Feb 27 07:00:55 UTC 2026","","test_routes","",""
"","2","Фильтрация по отделу","tests","Fri Feb 27 07:00:54 UTC 2026","passed","Fri Feb 27 07:00:54 UTC 2026","","test_database","",""
"","2","get_departments читает из таблицы departments","tests","Fri Feb 27 07:00:55 UTC 2026","passed","Fri Feb 27 07:00:55 UTC 2026","","test_database","",""
"","3","POST /create — валидные данные → редирект и запись в БД","tests","Fri Feb 27 07:00:55 UTC 2026","passed","Fri Feb 27 07:00:55 UTC 2026","","test_routes","",""
"","3","Обновление записи","tests","Fri Feb 27 07:00:54 UTC 2026","passed","Fri Feb 27 07:00:54 UTC 2026","","test_database","",""
"","27","Главная страница — пустой список","tests","Fri Feb 27 07:00:55 UTC 2026","passed","Fri Feb 27 07:00:55 UTC 2026","","test_routes","",""
"","2","Удаление должности","tests","Fri Feb 27 07:00:54 UTC 2026","passed","Fri Feb 27 07:00:54 UTC 2026","","test_database","",""
"","2","POST /positions/create — создаёт должность и редиректит","tests","Fri Feb 27 07:00:55 UTC 2026","passed","Fri Feb 27 07:00:55 UTC 2026","","test_routes","",""
"","8","GET /positions — страница открывается","tests","Fri Feb 27 07:00:55 UTC 2026","passed","Fri Feb 27 07:00:55 UTC 2026","","test_routes","",""
"","3","Получение уникальных отделов в алфавитном порядке","tests","Fri Feb 27 07:00:54 UTC 2026","passed","Fri Feb 27 07:00:54 UTC 2026","","test_database","",""
"","2","POST /create — невалидные данные: обязательные","tests","Fri Feb 27 07:00:55 UTC 2026","passed","Fri Feb 27 07:00:55 UTC 2026","","test_routes","",""
