"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","8","Дублирующее название должности вызывает IntegrityError","tests","Sun Mar 08 09:46:25 UTC 2026","passed","Sun Mar 08 09:46:25 UTC 2026","","test_database","",""
"","29","Главная страница — сотрудник отображается в таблице","tests","Sun Mar 08 09:46:26 UTC 2026","passed","Sun Mar 08 09:46:26 UTC 2026","","test_routes","",""
"","14","Удаление отдела","tests","Sun Mar 08 09:46:25 UTC 2026","passed","Sun Mar 08 09:46:25 UTC 2026","","test_database","",""
"","34","Обновление записи","tests","Sun Mar 08 09:46:23 UTC 2026","passed","Sun Mar 08 09:46:23 UTC 2026","","test_database","",""
"","11","POST /positions/create — создаёт должность и редиректит","tests","Sun Mar 08 09:46:28 UTC 2026","passed","Sun Mar 08 09:46:28 UTC 2026","","test_routes","",""
"","22","Создание записи и получение по ID","tests","Sun Mar 08 09:46:23 UTC 2026","passed","Sun Mar 08 09:46:23 UTC 2026","","test_database","",""
"","52","POST /edit/<id> — валидные данные → обновление и редирект","tests","Sun Mar 08 09:46:27 UTC 2026","passed","Sun Mar 08 09:46:27 UTC 2026","","test_routes","",""
"","14","Обновление должности на null","tests","Sun Mar 08 09:46:25 UTC 2026","passed","Sun Mar 08 09:46:25 UTC 2026","","test_database","",""
"","34","Поиск по полю 'ИТ'","tests","Sun Mar 08 09:46:24 UTC 2026","passed","Sun Mar 08 09:46:24 UTC 2026","","test_database","",""
"","11","Получение должности по ID","tests","Sun Mar 08 09:46:25 UTC 2026","passed","Sun Mar 08 09:46:25 UTC 2026","","test_database","",""
"","23","Удаление записи","tests","Sun Mar 08 09:46:23 UTC 2026","passed","Sun Mar 08 09:46:23 UTC 2026","","test_database","",""
"","10","Получение уникальных отделов в алфавитном порядке","tests","Sun Mar 08 09:46:24 UTC 2026","passed","Sun Mar 08 09:46:24 UTC 2026","","test_database","",""
"","12","POST /create — невалидные данные: почт","tests","Sun Mar 08 09:46:26 UTC 2026","passed","Sun Mar 08 09:46:26 UTC 2026","","test_routes","",""
"","13","get_departments читает из таблицы departments","tests","Sun Mar 08 09:46:26 UTC 2026","passed","Sun Mar 08 09:46:26 UTC 2026","","test_database","",""
"","27","POST /create — валидные данные → редирект и запись в БД","tests","Sun Mar 08 09:46:26 UTC 2026","passed","Sun Mar 08 09:46:26 UTC 2026","","test_routes","",""
