"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","8","Дублирующее название должности вызывает IntegrityError","tests","Sat Mar 07 08:08:51 UTC 2026","passed","Sat Mar 07 08:08:51 UTC 2026","","test_database","",""
"","13","get_departments читает из таблицы departments","tests","Sat Mar 07 08:08:51 UTC 2026","passed","Sat Mar 07 08:08:51 UTC 2026","","test_database","",""
"","30","GET /create — форма открывается","tests","Sat Mar 07 08:08:52 UTC 2026","passed","Sat Mar 07 08:08:52 UTC 2026","","test_routes","",""
"","17","POST /departments/<id>/delete — удаляет и редиректит","tests","Sat Mar 07 08:08:54 UTC 2026","passed","Sat Mar 07 08:08:54 UTC 2026","","test_routes","",""
"","42","Фильтрация: /?q=Иван","tests","Sat Mar 07 08:08:52 UTC 2026","passed","Sat Mar 07 08:08:52 UTC 2026","","test_routes","",""
"","13","Обновление отдела","tests","Sat Mar 07 08:08:51 UTC 2026","passed","Sat Mar 07 08:08:51 UTC 2026","","test_database","",""
"","18","POST /departments/create — дубликат → flash-ошибка","tests","Sat Mar 07 08:08:54 UTC 2026","passed","Sat Mar 07 08:08:54 UTC 2026","","test_routes","",""
"","35","Обновление записи","tests","Sat Mar 07 08:08:49 UTC 2026","passed","Sat Mar 07 08:08:49 UTC 2026","","test_database","",""
"","17","POST /positions/<id>/edit — обновляет и редиректит","tests","Sat Mar 07 08:08:54 UTC 2026","passed","Sat Mar 07 08:08:54 UTC 2026","","test_routes","",""
"","48","Повторное создание сотрудника с тем же email невозможно","tests","Sat Mar 07 08:08:54 UTC 2026","passed","Sat Mar 07 08:08:54 UTC 2026","","test_routes","",""
"","50","Главная страница — пустой список","tests","Sat Mar 07 08:08:51 UTC 2026","passed","Sat Mar 07 08:08:51 UTC 2026","","test_routes","",""
"","19","Невалидный sort — fallback на full_name","tests","Sat Mar 07 08:08:50 UTC 2026","passed","Sat Mar 07 08:08:50 UTC 2026","","test_database","",""
"","34","Поиск по полю 'ИТ'","tests","Sat Mar 07 08:08:50 UTC 2026","passed","Sat Mar 07 08:08:50 UTC 2026","","test_database","",""
"","16","GET /positions?edit=<id> — форма предзаполнена","tests","Sat Mar 07 08:08:53 UTC 2026","passed","Sat Mar 07 08:08:53 UTC 2026","","test_routes","",""
"","14","Удаление отдела","tests","Sat Mar 07 08:08:51 UTC 2026","passed","Sat Mar 07 08:08:51 UTC 2026","","test_database","",""
"","31","POST /edit/<id> — невалидные данные: почт","tests","Sat Mar 07 08:08:53 UTC 2026","passed","Sat Mar 07 08:08:53 UTC 2026","","test_routes","",""
"","32","POST /edit/<id> — невалидные данные: Обязательное","tests","Sat Mar 07 08:08:53 UTC 2026","passed","Sat Mar 07 08:08:53 UTC 2026","","test_routes","",""
"","11","POST /create — невалидные данные: телефон","tests","Sat Mar 07 08:08:52 UTC 2026","passed","Sat Mar 07 08:08:52 UTC 2026","","test_routes","",""
"","8","Дублирующее название отдела вызывает IntegrityError","tests","Sat Mar 07 08:08:51 UTC 2026","passed","Sat Mar 07 08:08:51 UTC 2026","","test_database","",""
"","23","Создание записи и получение по ID","tests","Sat Mar 07 08:08:49 UTC 2026","passed","Sat Mar 07 08:08:49 UTC 2026","","test_database","",""
"","7","GET /edit/<id> — несуществующий ID → редирект","tests","Sat Mar 07 08:08:52 UTC 2026","passed","Sat Mar 07 08:08:52 UTC 2026","","test_routes","",""
"","31","GET /edit/<id> — форма заполнена данными сотрудника","tests","Sat Mar 07 08:08:52 UTC 2026","passed","Sat Mar 07 08:08:52 UTC 2026","","test_routes","",""
"","30","Главная страница — сотрудник отображается в таблице","tests","Sat Mar 07 08:08:51 UTC 2026","passed","Sat Mar 07 08:08:51 UTC 2026","","test_routes","",""
"","43","Фильтрация: /?dept=ИТ-отдел","tests","Sat Mar 07 08:08:52 UTC 2026","passed","Sat Mar 07 08:08:52 UTC 2026","","test_routes","",""
"","28","POST /create — валидные данные → редирект и запись в БД","tests","Sat Mar 07 08:08:52 UTC 2026","passed","Sat Mar 07 08:08:52 UTC 2026","","test_routes","",""
"","11","Получение должности по ID","tests","Sat Mar 07 08:08:50 UTC 2026","passed","Sat Mar 07 08:08:50 UTC 2026","","test_database","",""
"","14","Обновление должности на null","tests","Sat Mar 07 08:08:50 UTC 2026","passed","Sat Mar 07 08:08:51 UTC 2026","","test_database","",""
