"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","33","Поиск по полю 'Разработчик'","tests","Sun Mar 15 13:10:11 UTC 2026","passed","Sun Mar 15 13:10:11 UTC 2026","","test_database","",""
"","13","Удаление отдела","tests","Sun Mar 15 13:10:13 UTC 2026","passed","Sun Mar 15 13:10:13 UTC 2026","","test_database","",""
"","39","Фильтрация: /?q=Иван","tests","Sun Mar 15 13:10:13 UTC 2026","passed","Sun Mar 15 13:10:13 UTC 2026","","test_routes","",""
"","30","GET /edit/<id> — форма заполнена данными сотрудника","tests","Sun Mar 15 13:10:14 UTC 2026","passed","Sun Mar 15 13:10:14 UTC 2026","","test_routes","",""
"","320","Страница истории открывается для существующего сотрудника","tests","Sun Mar 15 13:11:38 UTC 2026","passed","Sun Mar 15 13:11:38 UTC 2026","","test_ui","",""
"","7","GET /departments — страница открывается","tests","Sun Mar 15 13:10:15 UTC 2026","passed","Sun Mar 15 13:10:15 UTC 2026","","test_routes","",""
"","22","GET /api/employees — возвращает JSON с employees и total","tests","Sun Mar 15 13:10:16 UTC 2026","passed","Sun Mar 15 13:10:16 UTC 2026","","test_routes","",""
"","7","GET /history/999 — несуществующий ID → 302 редирект на главную","tests","Sun Mar 15 13:10:17 UTC 2026","passed","Sun Mar 15 13:10:17 UTC 2026","","test_routes","",""
"","20","Создание записи и получение по ID","tests","Sun Mar 15 13:10:11 UTC 2026","passed","Sun Mar 15 13:10:11 UTC 2026","","test_database","",""
"","17","POST /positions/<id>/edit — обновляет и редиректит","tests","Sun Mar 15 13:10:15 UTC 2026","passed","Sun Mar 15 13:10:15 UTC 2026","","test_routes","",""
"","293","Удаление через кнопку с подтверждением","tests","Sun Mar 15 13:11:29 UTC 2026","passed","Sun Mar 15 13:11:30 UTC 2026","","test_ui","",""
"","10","POST /create — невалидные данные: почт","tests","Sun Mar 15 13:10:14 UTC 2026","passed","Sun Mar 15 13:10:14 UTC 2026","","test_routes","",""
"","29","POST /edit/<id> — невалидные данные: почт","tests","Sun Mar 15 13:10:14 UTC 2026","passed","Sun Mar 15 13:10:14 UTC 2026","","test_routes","",""
"","18","POST /positions/create — дубликат → flash-ошибка","tests","Sun Mar 15 13:10:15 UTC 2026","passed","Sun Mar 15 13:10:15 UTC 2026","","test_routes","",""
"","271","Поиск по имени — показывает только совпадающие записи","tests","Sun Mar 15 13:11:31 UTC 2026","passed","Sun Mar 15 13:11:31 UTC 2026","","test_ui","",""
"","26","GET / — главная передаёт total и page_size в шаблон","tests","Sun Mar 15 13:10:17 UTC 2026","passed","Sun Mar 15 13:10:17 UTC 2026","","test_routes","",""
"","29","Миграция должностей из существующих сотрудников","tests","Sun Mar 15 13:10:13 UTC 2026","passed","Sun Mar 15 13:10:13 UTC 2026","","test_database","",""
"","32","GET /edit предзаполняет select должности","tests","Sun Mar 15 13:10:16 UTC 2026","passed","Sun Mar 15 13:10:16 UTC 2026","","test_routes","",""
"","33","Фильтрация по отделу","tests","Sun Mar 15 13:10:12 UTC 2026","passed","Sun Mar 15 13:10:12 UTC 2026","","test_database","",""
"","29","POST /delete/<id> — существующий сотрудник удаляется","tests","Sun Mar 15 13:10:15 UTC 2026","passed","Sun Mar 15 13:10:15 UTC 2026","","test_routes","",""
"","32","Сортировка по full_name, порядок: desc","tests","Sun Mar 15 13:10:12 UTC 2026","passed","Sun Mar 15 13:10:12 UTC 2026","","test_database","",""
"","16","POST /departments/<id>/delete — удаляет и редиректит","tests","Sun Mar 15 13:10:16 UTC 2026","passed","Sun Mar 15 13:10:16 UTC 2026","","test_routes","",""
"","17","POST /departments/<id>/edit — обновляет и редиректит","tests","Sun Mar 15 13:10:16 UTC 2026","passed","Sun Mar 15 13:10:16 UTC 2026","","test_routes","",""
"","163","Созданный сотрудник виден в таблице","tests","Sun Mar 15 13:11:28 UTC 2026","passed","Sun Mar 15 13:11:28 UTC 2026","","test_ui","",""
"","32","Поиск по полю 'ИТ'","tests","Sun Mar 15 13:10:12 UTC 2026","passed","Sun Mar 15 13:10:12 UTC 2026","","test_database","",""
"","447","После редактирования через UI в истории есть запись «Изменение»","tests","Sun Mar 15 13:11:39 UTC 2026","passed","Sun Mar 15 13:11:40 UTC 2026","","test_ui","",""
"","541","Пустой список — отображается заглушка","tests","Sun Mar 15 13:11:26 UTC 2026","passed","Sun Mar 15 13:11:27 UTC 2026","","test_ui","",""
"","10","Получение должности по ID","tests","Sun Mar 15 13:10:12 UTC 2026","passed","Sun Mar 15 13:10:12 UTC 2026","","test_database","",""
"","7","GET /edit/<id> — несуществующий ID → редирект","tests","Sun Mar 15 13:10:14 UTC 2026","passed","Sun Mar 15 13:10:14 UTC 2026","","test_routes","",""
"","13","Обновление отдела","tests","Sun Mar 15 13:10:13 UTC 2026","passed","Sun Mar 15 13:10:13 UTC 2026","","test_database","",""
"","301","Добавление должности через форму","tests","Sun Mar 15 13:11:33 UTC 2026","passed","Sun Mar 15 13:11:33 UTC 2026","","test_ui","",""
"","39","Фильтрация: /?dept=ИТ-отдел","tests","Sun Mar 15 13:10:13 UTC 2026","passed","Sun Mar 15 13:10:14 UTC 2026","","test_routes","",""
"","12","Обновление должности на null","tests","Sun Mar 15 13:10:12 UTC 2026","passed","Sun Mar 15 13:10:12 UTC 2026","","test_database","",""
