"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","21","Удаление записи","tests","Sat Mar 07 08:17:40 UTC 2026","passed","Sat Mar 07 08:17:41 UTC 2026","","test_database","",""
"","10","POST /positions/create — создаёт должность и редиректит","tests","Sat Mar 07 08:17:44 UTC 2026","passed","Sat Mar 07 08:17:44 UTC 2026","","test_routes","",""
"","12","get_departments читает из таблицы departments","tests","Sat Mar 07 08:17:42 UTC 2026","passed","Sat Mar 07 08:17:42 UTC 2026","","test_database","",""
"","266","Некорректный email → сообщение об ошибке","tests","Sat Mar 07 08:18:52 UTC 2026","passed","Sat Mar 07 08:18:52 UTC 2026","","test_ui","",""
"","30","POST /edit/<id> — невалидные данные: телефон","tests","Sat Mar 07 08:17:44 UTC 2026","passed","Sat Mar 07 08:17:44 UTC 2026","","test_routes","",""
"","26","POST /create — валидные данные → редирект и запись в БД","tests","Sat Mar 07 08:17:43 UTC 2026","passed","Sat Mar 07 08:17:43 UTC 2026","","test_routes","",""
"","6","GET /departments — страница открывается","tests","Sat Mar 07 08:17:45 UTC 2026","passed","Sat Mar 07 08:17:45 UTC 2026","","test_routes","",""
"","219","Добавление должности через форму","tests","Sat Mar 07 08:18:56 UTC 2026","passed","Sat Mar 07 08:18:56 UTC 2026","","test_ui","",""
"","17","POST /positions/<id>/edit — обновляет и редиректит","tests","Sat Mar 07 08:17:45 UTC 2026","passed","Sat Mar 07 08:17:45 UTC 2026","","test_routes","",""
"","262","Удаление через кнопку с подтверждением","tests","Sat Mar 07 08:18:54 UTC 2026","passed","Sat Mar 07 08:18:54 UTC 2026","","test_ui","",""
"","29","POST /delete/<id> — существующий сотрудник удаляется","tests","Sat Mar 07 08:17:44 UTC 2026","passed","Sat Mar 07 08:17:44 UTC 2026","","test_routes","",""
"","16","POST /departments/<id>/edit — обновляет и редиректит","tests","Sat Mar 07 08:17:45 UTC 2026","passed","Sat Mar 07 08:17:45 UTC 2026","","test_routes","",""
"","30","POST /edit/<id> — невалидные данные: Обязательное","tests","Sat Mar 07 08:17:44 UTC 2026","passed","Sat Mar 07 08:17:44 UTC 2026","","test_routes","",""
"","16","POST /departments/<id>/delete — удаляет и редиректит","tests","Sat Mar 07 08:17:45 UTC 2026","passed","Sat Mar 07 08:17:45 UTC 2026","","test_routes","",""
"","10","POST /departments/create — создаёт отдел и редиректит","tests","Sat Mar 07 08:17:45 UTC 2026","passed","Sat Mar 07 08:17:45 UTC 2026","","test_routes","",""
"","7","POST /delete/<id> — несуществующий ID → редирект без ошибки","tests","Sat Mar 07 08:17:44 UTC 2026","passed","Sat Mar 07 08:17:44 UTC 2026","","test_routes","",""
"","9","Получение уникальных отделов в алфавитном порядке","tests","Sat Mar 07 08:17:41 UTC 2026","passed","Sat Mar 07 08:17:41 UTC 2026","","test_database","",""
"","228","Добавление отдела через форму","tests","Sat Mar 07 08:18:59 UTC 2026","passed","Sat Mar 07 08:18:59 UTC 2026","","test_ui","",""
"","160","Форма предзаполнена данными сотрудника","tests","Sat Mar 07 08:18:53 UTC 2026","passed","Sat Mar 07 08:18:53 UTC 2026","","test_ui","",""
"","40","Фильтрация: /?q=Иван","tests","Sat Mar 07 08:17:43 UTC 2026","passed","Sat Mar 07 08:17:43 UTC 2026","","test_routes","",""
"","126","Созданный сотрудник виден в таблице","tests","Sat Mar 07 08:18:51 UTC 2026","passed","Sat Mar 07 08:18:51 UTC 2026","","test_ui","",""
"","13","Удаление отдела","tests","Sat Mar 07 08:17:42 UTC 2026","passed","Sat Mar 07 08:17:42 UTC 2026","","test_database","",""
"","338","Успешное создание через форму","tests","Sat Mar 07 08:18:50 UTC 2026","passed","Sat Mar 07 08:18:50 UTC 2026","","test_ui","",""
"","7","Дублирующее название отдела вызывает IntegrityError","tests","Sat Mar 07 08:17:42 UTC 2026","passed","Sat Mar 07 08:17:42 UTC 2026","","test_database","",""
"","40","Фильтрация: /?dept=ИТ-отдел","tests","Sat Mar 07 08:17:43 UTC 2026","passed","Sat Mar 07 08:17:43 UTC 2026","","test_routes","",""
"","19","POST /positions/create — дубликат → flash-ошибка","tests","Sat Mar 07 08:17:44 UTC 2026","passed","Sat Mar 07 08:17:44 UTC 2026","","test_routes","",""
"","32","GET /edit предзаполняет select должности","tests","Sat Mar 07 08:17:45 UTC 2026","passed","Sat Mar 07 08:17:45 UTC 2026","","test_routes","",""
"","13","Удаление должности","tests","Sat Mar 07 08:17:42 UTC 2026","passed","Sat Mar 07 08:17:42 UTC 2026","","test_database","",""
"","32","Сортировка по full_name, порядок: desc","tests","Sat Mar 07 08:17:41 UTC 2026","passed","Sat Mar 07 08:17:41 UTC 2026","","test_database","",""
"","32","Сортировка по full_name, порядок: asc","tests","Sat Mar 07 08:17:41 UTC 2026","passed","Sat Mar 07 08:17:41 UTC 2026","","test_database","",""
"","10","POST /create — невалидные данные: Обязательное","tests","Sat Mar 07 08:17:43 UTC 2026","passed","Sat Mar 07 08:17:43 UTC 2026","","test_routes","",""
"","19","Невалидный sort — fallback на full_name","tests","Sat Mar 07 08:17:41 UTC 2026","passed","Sat Mar 07 08:17:41 UTC 2026","","test_database","",""
"","49","POST /edit/<id> — валидные данные → обновление и редирект","tests","Sat Mar 07 08:17:44 UTC 2026","passed","Sat Mar 07 08:17:44 UTC 2026","","test_routes","",""
"","43","Главная страница — пустой список","tests","Sat Mar 07 08:17:42 UTC 2026","passed","Sat Mar 07 08:17:43 UTC 2026","","test_routes","",""
"","7","Дублирующее название должности вызывает IntegrityError","tests","Sat Mar 07 08:17:42 UTC 2026","passed","Sat Mar 07 08:17:42 UTC 2026","","test_database","",""
"","18","POST /departments/create — дубликат → flash-ошибка","tests","Sat Mar 07 08:17:45 UTC 2026","passed","Sat Mar 07 08:17:45 UTC 2026","","test_routes","",""
"","32","Поиск по полю 'Разработчик'","tests","Sat Mar 07 08:17:41 UTC 2026","passed","Sat Mar 07 08:17:41 UTC 2026","","test_database","",""
"","32","Поиск по полю 'Иван'","tests","Sat Mar 07 08:17:41 UTC 2026","passed","Sat Mar 07 08:17:41 UTC 2026","","test_database","",""
"","220","Удаление должности с подтверждением","tests","Sat Mar 07 08:18:57 UTC 2026","passed","Sat Mar 07 08:18:57 UTC 2026","","test_ui","",""
"","241","Поиск по имени — показывает только совпадающие записи","tests","Sat Mar 07 08:18:54 UTC 2026","passed","Sat Mar 07 08:18:55 UTC 2026","","test_ui","",""
"","33","Обновление записи","tests","Sat Mar 07 08:17:40 UTC 2026","passed","Sat Mar 07 08:17:40 UTC 2026","","test_database","",""
"","699","Фильтр по отделу через select","tests","Sat Mar 07 08:18:55 UTC 2026","passed","Sat Mar 07 08:18:56 UTC 2026","","test_ui","",""
"","10","POST /create — невалидные данные: телефон","tests","Sat Mar 07 08:17:43 UTC 2026","passed","Sat Mar 07 08:17:43 UTC 2026","","test_routes","",""
"","33","Поиск по полю 'ИТ'","tests","Sat Mar 07 08:17:41 UTC 2026","passed","Sat Mar 07 08:17:41 UTC 2026","","test_database","",""
"","17","GET /positions?edit=<id> — форма предзаполнена","tests","Sat Mar 07 08:17:45 UTC 2026","passed","Sat Mar 07 08:17:45 UTC 2026","","test_routes","",""
"","32","Получение всех записей без фильтров","tests","Sat Mar 07 08:17:41 UTC 2026","passed","Sat Mar 07 08:17:41 UTC 2026","","test_database","",""
"","13","Обновление отдела","tests","Sat Mar 07 08:17:42 UTC 2026","passed","Sat Mar 07 08:17:42 UTC 2026","","test_database","",""
"","13","Обновление должности на null","tests","Sat Mar 07 08:17:42 UTC 2026","passed","Sat Mar 07 08:17:42 UTC 2026","","test_database","",""
"","9","Создание должности и получение всех","tests","Sat Mar 07 08:17:42 UTC 2026","passed","Sat Mar 07 08:17:42 UTC 2026","","test_database","",""
"","46","Повторное создание сотрудника с тем же email невозможно","tests","Sat Mar 07 08:17:45 UTC 2026","passed","Sat Mar 07 08:17:45 UTC 2026","","test_routes","",""
"","216","Пустое ФИО → сообщение об ошибке","tests","Sat Mar 07 08:18:51 UTC 2026","passed","Sat Mar 07 08:18:51 UTC 2026","","test_ui","",""
"","30","Главная страница — сотрудник отображается в таблице","tests","Sat Mar 07 08:17:43 UTC 2026","passed","Sat Mar 07 08:17:43 UTC 2026","","test_routes","",""
"","18","POST /positions/<id>/delete — удаляет и редиректит","tests","Sat Mar 07 08:17:45 UTC 2026","passed","Sat Mar 07 08:17:45 UTC 2026","","test_routes","",""
"","7","GET /edit/<id> — несуществующий ID → редирект","tests","Sat Mar 07 08:17:43 UTC 2026","passed","Sat Mar 07 08:17:43 UTC 2026","","test_routes","",""
"","30","POST /edit/<id> — невалидные данные: почт","tests","Sat Mar 07 08:17:44 UTC 2026","passed","Sat Mar 07 08:17:44 UTC 2026","","test_routes","",""
"","14","GET /positions — страница открывается","tests","Sat Mar 07 08:17:44 UTC 2026","passed","Sat Mar 07 08:17:44 UTC 2026","","test_routes","",""
"","20","Создание записи и получение по ID","tests","Sat Mar 07 08:17:40 UTC 2026","passed","Sat Mar 07 08:17:40 UTC 2026","","test_database","",""
"","10","Получение должности по ID","tests","Sat Mar 07 08:17:42 UTC 2026","passed","Sat Mar 07 08:17:42 UTC 2026","","test_database","",""
"","29","GET /create — форма открывается","tests","Sat Mar 07 08:17:43 UTC 2026","passed","Sat Mar 07 08:17:43 UTC 2026","","test_routes","",""
"","28","Миграция должностей из существующих сотрудников","tests","Sat Mar 07 08:17:42 UTC 2026","passed","Sat Mar 07 08:17:42 UTC 2026","","test_database","",""
"","301","Успешное обновление данных через форму","tests","Sat Mar 07 08:18:52 UTC 2026","passed","Sat Mar 07 08:18:53 UTC 2026","","test_ui","",""
"","32","Фильтрация по отделу","tests","Sat Mar 07 08:17:41 UTC 2026","passed","Sat Mar 07 08:17:41 UTC 2026","","test_database","",""
"","13","GET /create содержит должности из справочника","tests","Sat Mar 07 08:17:45 UTC 2026","passed","Sat Mar 07 08:17:45 UTC 2026","","test_routes","",""
"","30","GET /edit/<id> — форма заполнена данными сотрудника","tests","Sat Mar 07 08:17:43 UTC 2026","passed","Sat Mar 07 08:17:43 UTC 2026","","test_routes","",""
"","160","Кнопка '+ Добавить' ведёт на форму создания","tests","Sat Mar 07 08:19:00 UTC 2026","passed","Sat Mar 07 08:19:00 UTC 2026","","test_ui","",""
"","11","POST /create — невалидные данные: почт","tests","Sat Mar 07 08:17:43 UTC 2026","passed","Sat Mar 07 08:17:43 UTC 2026","","test_routes","",""
"","233","Удаление отдела с подтверждением","tests","Sat Mar 07 08:18:59 UTC 2026","passed","Sat Mar 07 08:18:59 UTC 2026","","test_ui","",""
"","354","Редактирование должности через inline-форму","tests","Sat Mar 07 08:18:57 UTC 2026","passed","Sat Mar 07 08:18:58 UTC 2026","","test_ui","",""
"","10","Создание отдела и получение всех","tests","Sat Mar 07 08:17:42 UTC 2026","passed","Sat Mar 07 08:17:42 UTC 2026","","test_database","",""
"","142","Пустой список — отображается заглушка","tests","Sat Mar 07 08:18:50 UTC 2026","passed","Sat Mar 07 08:18:50 UTC 2026","","test_ui","",""
"","9","POST /positions/create — пустое имя → flash-ошибка","tests","Sat Mar 07 08:17:44 UTC 2026","passed","Sat Mar 07 08:17:44 UTC 2026","","test_routes","",""
