"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","8","Дублирующее название должности вызывает IntegrityError","tests","Sat Feb 28 16:41:19 UTC 2026","passed","Sat Feb 28 16:41:19 UTC 2026","","test_database","",""
"","18","Обновление записи","tests","Sat Feb 28 16:41:17 UTC 2026","passed","Sat Feb 28 16:41:17 UTC 2026","","test_database","",""
"","17","Получение всех записей без фильтров","tests","Sat Feb 28 16:41:17 UTC 2026","passed","Sat Feb 28 16:41:18 UTC 2026","","test_database","",""
"","6","GET /edit/<id> — несуществующий ID → редирект","tests","Sat Feb 28 16:41:20 UTC 2026","passed","Sat Feb 28 16:41:20 UTC 2026","","test_routes","",""
"","18","Главная страница — сотрудник отображается в таблице","tests","Sat Feb 28 16:41:19 UTC 2026","passed","Sat Feb 28 16:41:19 UTC 2026","","test_routes","",""
"","21","POST /edit/<id> — невалидные данные: телефон","tests","Sat Feb 28 16:41:20 UTC 2026","passed","Sat Feb 28 16:41:20 UTC 2026","","test_routes","",""
"","25","GET /edit предзаполняет select должности","tests","Sat Feb 28 16:41:22 UTC 2026","passed","Sat Feb 28 16:41:22 UTC 2026","","test_routes","",""
"","18","Поиск по полю 'Иван'","tests","Sat Feb 28 16:41:18 UTC 2026","passed","Sat Feb 28 16:41:18 UTC 2026","","test_database","",""
"","12","Удаление должности","tests","Sat Feb 28 16:41:18 UTC 2026","passed","Sat Feb 28 16:41:18 UTC 2026","","test_database","",""
"","11","POST /departments/create — создаёт отдел и редиректит","tests","Sat Feb 28 16:41:21 UTC 2026","passed","Sat Feb 28 16:41:21 UTC 2026","","test_routes","",""
"","10","Создание должности и получение всех","tests","Sat Feb 28 16:41:18 UTC 2026","passed","Sat Feb 28 16:41:18 UTC 2026","","test_database","",""
"","13","GET /create содержит должности из справочника","tests","Sat Feb 28 16:41:22 UTC 2026","passed","Sat Feb 28 16:41:22 UTC 2026","","test_routes","",""
"","6","POST /delete/<id> — несуществующий ID → редирект без ошибки","tests","Sat Feb 28 16:41:21 UTC 2026","passed","Sat Feb 28 16:41:21 UTC 2026","","test_routes","",""
"","18","POST /positions/create — дубликат → flash-ошибка","tests","Sat Feb 28 16:41:21 UTC 2026","passed","Sat Feb 28 16:41:21 UTC 2026","","test_routes","",""
"","14","Миграция должностей из существующих сотрудников","tests","Sat Feb 28 16:41:19 UTC 2026","passed","Sat Feb 28 16:41:19 UTC 2026","","test_database","",""
"","11","Невалидный sort — fallback на full_name","tests","Sat Feb 28 16:41:18 UTC 2026","passed","Sat Feb 28 16:41:18 UTC 2026","","test_database","",""
"","13","Обновление отдела","tests","Sat Feb 28 16:41:19 UTC 2026","passed","Sat Feb 28 16:41:19 UTC 2026","","test_database","",""
"","17","Сортировка по full_name, порядок: desc","tests","Sat Feb 28 16:41:18 UTC 2026","passed","Sat Feb 28 16:41:18 UTC 2026","","test_database","",""
"","15","POST /departments/<id>/delete — удаляет и редиректит","tests","Sat Feb 28 16:41:21 UTC 2026","passed","Sat Feb 28 16:41:21 UTC 2026","","test_routes","",""
"","22","POST /edit/<id> — невалидные данные: Обязательное","tests","Sat Feb 28 16:41:20 UTC 2026","passed","Sat Feb 28 16:41:20 UTC 2026","","test_routes","",""
"","9","Создание отдела и получение всех","tests","Sat Feb 28 16:41:19 UTC 2026","passed","Sat Feb 28 16:41:19 UTC 2026","","test_database","",""
"","17","Поиск по полю 'Разработчик'","tests","Sat Feb 28 16:41:18 UTC 2026","passed","Sat Feb 28 16:41:18 UTC 2026","","test_database","",""
"","20","POST /delete/<id> — существующий сотрудник удаляется","tests","Sat Feb 28 16:41:20 UTC 2026","passed","Sat Feb 28 16:41:20 UTC 2026","","test_routes","",""
"","17","Поиск по полю 'ИТ'","tests","Sat Feb 28 16:41:18 UTC 2026","passed","Sat Feb 28 16:41:18 UTC 2026","","test_database","",""
"","13","Создание записи и получение по ID","tests","Sat Feb 28 16:41:17 UTC 2026","passed","Sat Feb 28 16:41:17 UTC 2026","","test_database","",""
"","22","POST /edit/<id> — невалидные данные: почт","tests","Sat Feb 28 16:41:20 UTC 2026","passed","Sat Feb 28 16:41:20 UTC 2026","","test_routes","",""
"","10","Получение уникальных отделов в алфавитном порядке","tests","Sat Feb 28 16:41:18 UTC 2026","passed","Sat Feb 28 16:41:18 UTC 2026","","test_database","",""
"","16","POST /positions/<id>/edit — обновляет и редиректит","tests","Sat Feb 28 16:41:21 UTC 2026","passed","Sat Feb 28 16:41:21 UTC 2026","","test_routes","",""
"","10","POST /create — невалидные данные: Обязательное","tests","Sat Feb 28 16:41:20 UTC 2026","passed","Sat Feb 28 16:41:20 UTC 2026","","test_routes","",""
"","13","Удаление записи","tests","Sat Feb 28 16:41:17 UTC 2026","passed","Sat Feb 28 16:41:17 UTC 2026","","test_database","",""
"","16","POST /departments/<id>/edit — обновляет и редиректит","tests","Sat Feb 28 16:41:21 UTC 2026","passed","Sat Feb 28 16:41:21 UTC 2026","","test_routes","",""
"","31","Повторное создание сотрудника с тем же email невозможно","tests","Sat Feb 28 16:41:22 UTC 2026","passed","Sat Feb 28 16:41:22 UTC 2026","","test_routes","",""
"","11","POST /create — невалидные данные: почт","tests","Sat Feb 28 16:41:20 UTC 2026","passed","Sat Feb 28 16:41:20 UTC 2026","","test_routes","",""
"","24","Фильтрация: /?dept=ИТ-отдел","tests","Sat Feb 28 16:41:19 UTC 2026","passed","Sat Feb 28 16:41:19 UTC 2026","","test_routes","",""
"","25","Фильтрация: /?q=Иван","tests","Sat Feb 28 16:41:19 UTC 2026","passed","Sat Feb 28 16:41:19 UTC 2026","","test_routes","",""
"","10","get_departments читает из таблицы departments","tests","Sat Feb 28 16:41:19 UTC 2026","passed","Sat Feb 28 16:41:19 UTC 2026","","test_database","",""
"","16","POST /positions/<id>/delete — удаляет и редиректит","tests","Sat Feb 28 16:41:21 UTC 2026","passed","Sat Feb 28 16:41:21 UTC 2026","","test_routes","",""
"","9","POST /positions/create — пустое имя → flash-ошибка","tests","Sat Feb 28 16:41:21 UTC 2026","passed","Sat Feb 28 16:41:21 UTC 2026","","test_routes","",""
"","14","GET /positions — страница открывается","tests","Sat Feb 28 16:41:21 UTC 2026","passed","Sat Feb 28 16:41:21 UTC 2026","","test_routes","",""
"","18","Фильтрация по отделу","tests","Sat Feb 28 16:41:18 UTC 2026","passed","Sat Feb 28 16:41:18 UTC 2026","","test_database","",""
"","12","Удаление отдела","tests","Sat Feb 28 16:41:19 UTC 2026","passed","Sat Feb 28 16:41:19 UTC 2026","","test_database","",""
"","17","Сортировка по full_name, порядок: asc","tests","Sat Feb 28 16:41:18 UTC 2026","passed","Sat Feb 28 16:41:18 UTC 2026","","test_database","",""
"","29","GET /create — форма открывается","tests","Sat Feb 28 16:41:19 UTC 2026","passed","Sat Feb 28 16:41:20 UTC 2026","","test_routes","",""
"","10","POST /positions/create — создаёт должность и редиректит","tests","Sat Feb 28 16:41:21 UTC 2026","passed","Sat Feb 28 16:41:21 UTC 2026","","test_routes","",""
"","19","POST /create — валидные данные → редирект и запись в БД","tests","Sat Feb 28 16:41:20 UTC 2026","passed","Sat Feb 28 16:41:20 UTC 2026","","test_routes","",""
"","7","GET /departments — страница открывается","tests","Sat Feb 28 16:41:21 UTC 2026","passed","Sat Feb 28 16:41:21 UTC 2026","","test_routes","",""
"","10","POST /create — невалидные данные: телефон","tests","Sat Feb 28 16:41:20 UTC 2026","passed","Sat Feb 28 16:41:20 UTC 2026","","test_routes","",""
"","22","GET /edit/<id> — форма заполнена данными сотрудника","tests","Sat Feb 28 16:41:20 UTC 2026","passed","Sat Feb 28 16:41:20 UTC 2026","","test_routes","",""
"","17","GET /positions?edit=<id> — форма предзаполнена","tests","Sat Feb 28 16:41:21 UTC 2026","passed","Sat Feb 28 16:41:21 UTC 2026","","test_routes","",""
"","31","POST /edit/<id> — валидные данные → обновление и редирект","tests","Sat Feb 28 16:41:20 UTC 2026","passed","Sat Feb 28 16:41:20 UTC 2026","","test_routes","",""
"","19","POST /departments/create — дубликат → flash-ошибка","tests","Sat Feb 28 16:41:21 UTC 2026","passed","Sat Feb 28 16:41:21 UTC 2026","","test_routes","",""
"","42","Главная страница — пустой список","tests","Sat Feb 28 16:41:19 UTC 2026","passed","Sat Feb 28 16:41:19 UTC 2026","","test_routes","",""
"","6","Дублирующее название отдела вызывает IntegrityError","tests","Sat Feb 28 16:41:19 UTC 2026","passed","Sat Feb 28 16:41:19 UTC 2026","","test_database","",""
"","10","Получение должности по ID","tests","Sat Feb 28 16:41:18 UTC 2026","passed","Sat Feb 28 16:41:18 UTC 2026","","test_database","",""
"","12","Обновление должности","tests","Sat Feb 28 16:41:18 UTC 2026","passed","Sat Feb 28 16:41:18 UTC 2026","","test_database","",""
