"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","11","Получение должности по ID","tests","Sat Feb 28 08:40:17 UTC 2026","passed","Sat Feb 28 08:40:17 UTC 2026","","test_database","",""
"","11","POST /positions/create — создаёт должность и редиректит","tests","Sat Feb 28 08:40:20 UTC 2026","passed","Sat Feb 28 08:40:20 UTC 2026","","test_routes","",""
"","11","Создание должности и получение всех","tests","Sat Feb 28 08:40:17 UTC 2026","passed","Sat Feb 28 08:40:17 UTC 2026","","test_database","",""
"","25","Фильтрация: /?dept=ИТ-отдел","tests","Sat Feb 28 08:40:18 UTC 2026","passed","Sat Feb 28 08:40:18 UTC 2026","","test_routes","",""
"","13","Обновление должности","tests","Sat Feb 28 08:40:17 UTC 2026","passed","Sat Feb 28 08:40:17 UTC 2026","","test_database","",""
"","17","Обновление записи","tests","Sat Feb 28 08:40:16 UTC 2026","passed","Sat Feb 28 08:40:16 UTC 2026","","test_database","",""
"","11","POST /create — невалидные данные: телефон","tests","Sat Feb 28 08:40:19 UTC 2026","passed","Sat Feb 28 08:40:19 UTC 2026","","test_routes","",""
"","13","GET /positions — страница открывается","tests","Sat Feb 28 08:40:20 UTC 2026","passed","Sat Feb 28 08:40:20 UTC 2026","","test_routes","",""
"","18","Главная страница — сотрудник отображается в таблице","tests","Sat Feb 28 08:40:18 UTC 2026","passed","Sat Feb 28 08:40:18 UTC 2026","","test_routes","",""
"","7","Дублирующее название отдела вызывает IntegrityError","tests","Sat Feb 28 08:40:18 UTC 2026","passed","Sat Feb 28 08:40:18 UTC 2026","","test_database","",""
"","23","GET /edit/<id> — форма заполнена данными сотрудника","tests","Sat Feb 28 08:40:19 UTC 2026","passed","Sat Feb 28 08:40:19 UTC 2026","","test_routes","",""
"","21","POST /edit/<id> — невалидные данные: телефон","tests","Sat Feb 28 08:40:19 UTC 2026","passed","Sat Feb 28 08:40:19 UTC 2026","","test_routes","",""
"","11","POST /create — невалидные данные: почт","tests","Sat Feb 28 08:40:19 UTC 2026","passed","Sat Feb 28 08:40:19 UTC 2026","","test_routes","",""
"","24","Фильтрация: /?q=Иван","tests","Sat Feb 28 08:40:18 UTC 2026","passed","Sat Feb 28 08:40:18 UTC 2026","","test_routes","",""
"","17","Получение всех записей без фильтров","tests","Sat Feb 28 08:40:16 UTC 2026","passed","Sat Feb 28 08:40:16 UTC 2026","","test_database","",""
"","22","POST /edit/<id> — невалидные данные: почт","tests","Sat Feb 28 08:40:19 UTC 2026","passed","Sat Feb 28 08:40:19 UTC 2026","","test_routes","",""
"","18","Поиск по полю 'Разработчик'","tests","Sat Feb 28 08:40:17 UTC 2026","passed","Sat Feb 28 08:40:17 UTC 2026","","test_database","",""
"","16","POST /positions/<id>/edit — обновляет и редиректит","tests","Sat Feb 28 08:40:20 UTC 2026","passed","Sat Feb 28 08:40:20 UTC 2026","","test_routes","",""
"","16","POST /departments/<id>/delete — удаляет и редиректит","tests","Sat Feb 28 08:40:20 UTC 2026","passed","Sat Feb 28 08:40:20 UTC 2026","","test_routes","",""
"","15","POST /positions/<id>/delete — удаляет и редиректит","tests","Sat Feb 28 08:40:20 UTC 2026","passed","Sat Feb 28 08:40:20 UTC 2026","","test_routes","",""
"","17","Сортировка по full_name, порядок: asc","tests","Sat Feb 28 08:40:17 UTC 2026","passed","Sat Feb 28 08:40:17 UTC 2026","","test_database","",""
"","20","POST /positions/create — дубликат → flash-ошибка","tests","Sat Feb 28 08:40:20 UTC 2026","passed","Sat Feb 28 08:40:20 UTC 2026","","test_routes","",""
"","32","Повторное создание сотрудника с тем же email невозможно","tests","Sat Feb 28 08:40:21 UTC 2026","passed","Sat Feb 28 08:40:21 UTC 2026","","test_routes","",""
"","13","Создание записи и получение по ID","tests","Sat Feb 28 08:40:16 UTC 2026","passed","Sat Feb 28 08:40:16 UTC 2026","","test_database","",""
"","18","GET /positions?edit=<id> — форма предзаполнена","tests","Sat Feb 28 08:40:20 UTC 2026","passed","Sat Feb 28 08:40:20 UTC 2026","","test_routes","",""
"","18","POST /departments/create — дубликат → flash-ошибка","tests","Sat Feb 28 08:40:20 UTC 2026","passed","Sat Feb 28 08:40:20 UTC 2026","","test_routes","",""
"","42","Главная страница — пустой список","tests","Sat Feb 28 08:40:18 UTC 2026","passed","Sat Feb 28 08:40:18 UTC 2026","","test_routes","",""
"","9","Получение уникальных отделов в алфавитном порядке","tests","Sat Feb 28 08:40:17 UTC 2026","passed","Sat Feb 28 08:40:17 UTC 2026","","test_database","",""
"","16","Миграция должностей из существующих сотрудников","tests","Sat Feb 28 08:40:18 UTC 2026","passed","Sat Feb 28 08:40:18 UTC 2026","","test_database","",""
"","10","Создание отдела и получение всех","tests","Sat Feb 28 08:40:18 UTC 2026","passed","Sat Feb 28 08:40:18 UTC 2026","","test_database","",""
"","7","GET /departments — страница открывается","tests","Sat Feb 28 08:40:20 UTC 2026","passed","Sat Feb 28 08:40:20 UTC 2026","","test_routes","",""
"","12","Невалидный sort — fallback на full_name","tests","Sat Feb 28 08:40:17 UTC 2026","passed","Sat Feb 28 08:40:17 UTC 2026","","test_database","",""
"","17","Фильтрация по отделу","tests","Sat Feb 28 08:40:17 UTC 2026","passed","Sat Feb 28 08:40:17 UTC 2026","","test_database","",""
"","21","POST /edit/<id> — невалидные данные: Обязательное","tests","Sat Feb 28 08:40:19 UTC 2026","passed","Sat Feb 28 08:40:19 UTC 2026","","test_routes","",""
"","27","GET /create — форма открывается","tests","Sat Feb 28 08:40:18 UTC 2026","passed","Sat Feb 28 08:40:18 UTC 2026","","test_routes","",""
"","6","GET /edit/<id> — несуществующий ID → редирект","tests","Sat Feb 28 08:40:19 UTC 2026","passed","Sat Feb 28 08:40:19 UTC 2026","","test_routes","",""
"","11","POST /departments/create — создаёт отдел и редиректит","tests","Sat Feb 28 08:40:20 UTC 2026","passed","Sat Feb 28 08:40:20 UTC 2026","","test_routes","",""
"","17","Поиск по полю 'ИТ'","tests","Sat Feb 28 08:40:17 UTC 2026","passed","Sat Feb 28 08:40:17 UTC 2026","","test_database","",""
"","20","POST /create — валидные данные → редирект и запись в БД","tests","Sat Feb 28 08:40:18 UTC 2026","passed","Sat Feb 28 08:40:19 UTC 2026","","test_routes","",""
"","16","POST /departments/<id>/edit — обновляет и редиректит","tests","Sat Feb 28 08:40:20 UTC 2026","passed","Sat Feb 28 08:40:20 UTC 2026","","test_routes","",""
"","14","Удаление записи","tests","Sat Feb 28 08:40:16 UTC 2026","passed","Sat Feb 28 08:40:16 UTC 2026","","test_database","",""
"","13","Удаление отдела","tests","Sat Feb 28 08:40:18 UTC 2026","passed","Sat Feb 28 08:40:18 UTC 2026","","test_database","",""
"","13","Обновление отдела","tests","Sat Feb 28 08:40:18 UTC 2026","passed","Sat Feb 28 08:40:18 UTC 2026","","test_database","",""
"","33","POST /edit/<id> — валидные данные → обновление и редирект","tests","Sat Feb 28 08:40:19 UTC 2026","passed","Sat Feb 28 08:40:19 UTC 2026","","test_routes","",""
"","18","Сортировка по full_name, порядок: desc","tests","Sat Feb 28 08:40:17 UTC 2026","passed","Sat Feb 28 08:40:17 UTC 2026","","test_database","",""
"","9","Дублирующее название должности вызывает IntegrityError","tests","Sat Feb 28 08:40:17 UTC 2026","passed","Sat Feb 28 08:40:17 UTC 2026","","test_database","",""
"","13","Удаление должности","tests","Sat Feb 28 08:40:17 UTC 2026","passed","Sat Feb 28 08:40:17 UTC 2026","","test_database","",""
"","11","POST /create — невалидные данные: Обязательное","tests","Sat Feb 28 08:40:19 UTC 2026","passed","Sat Feb 28 08:40:19 UTC 2026","","test_routes","",""
"","24","GET /edit предзаполняет select должности","tests","Sat Feb 28 08:40:21 UTC 2026","passed","Sat Feb 28 08:40:21 UTC 2026","","test_routes","",""
"","9","POST /positions/create — пустое имя → flash-ошибка","tests","Sat Feb 28 08:40:20 UTC 2026","passed","Sat Feb 28 08:40:20 UTC 2026","","test_routes","",""
"","17","Поиск по полю 'Иван'","tests","Sat Feb 28 08:40:16 UTC 2026","passed","Sat Feb 28 08:40:16 UTC 2026","","test_database","",""
"","13","GET /create содержит должности из справочника","tests","Sat Feb 28 08:40:21 UTC 2026","passed","Sat Feb 28 08:40:21 UTC 2026","","test_routes","",""
"","21","POST /delete/<id> — существующий сотрудник удаляется","tests","Sat Feb 28 08:40:19 UTC 2026","passed","Sat Feb 28 08:40:19 UTC 2026","","test_routes","",""
"","7","POST /delete/<id> — несуществующий ID → редирект без ошибки","tests","Sat Feb 28 08:40:19 UTC 2026","passed","Sat Feb 28 08:40:19 UTC 2026","","test_routes","",""
"","10","get_departments читает из таблицы departments","tests","Sat Feb 28 08:40:18 UTC 2026","passed","Sat Feb 28 08:40:18 UTC 2026","","test_database","",""
